timestamp,datetime,open,high,low,close,volume
1735689600,2025-01-01 00:00:00+00:00,1.085,1.08508,1.08351,1.08425,9876.93
1735689900,2025-01-01 00:05:00+00:00,1.08424,1.08636,1.08351,1.08563,10159.32
1735690200,2025-01-01 00:10:00+00:00,1.08562,1.08644,1.08523,1.08597,7437.92
1735690500,2025-01-01 00:15:00+00:00,1.08596,1.08624,1.08425,1.08513,16744.67
1735690800,2025-01-01 00:20:00+00:00,1.08515,1.08648,1.08477,1.08592,4739.57
1735691100,2025-01-01 00:25:00+00:00,1.08592,1.08629,1.08538,1.08543,6726.63
1735691400,2025-01-01 00:30:00+00:00,1.08543,1.08561,1.08449,1.08472,12677.88
1735691700,2025-01-01 00:35:00+00:00,1.08473,1.08507,1.08427,1.08428,7718.65
1735692000,2025-01-01 00:40:00+00:00,1.08428,1.08507,1.08346,1.08468,19469.43
1735692300,2025-01-01 00:45:00+00:00,1.08467,1.08529,1.08435,1.08473,4554.44
1735692600,2025-01-01 00:50:00+00:00,1.0847,1.08498,1.08415,1.08434,6171.78
1735692900,2025-01-01 00:55:00+00:00,1.08434,1.08522,1.08425,1.0845,3788.75
1735693200,2025-01-01 01:00:00+00:00,1.0845,1.085,1.0844,1.08486,6857.65
1735693500,2025-01-01 01:05:00+00:00,1.08487,1.08632,1.08452,1.08579,12746.46
1735693800,2025-01-01 01:10:00+00:00,1.0858,1.0859,1.08494,1.08575,9075.34
1735694100,2025-01-01 01:15:00+00:00,1.08575,1.08698,1.08534,1.08686,10668.17
1735694400,2025-01-01 01:20:00+00:00,1.08686,1.08688,1.08579,1.08654,9697.49
1735694700,2025-01-01 01:25:00+00:00,1.08653,1.08742,1.08619,1.08651,2781.33
1735695000,2025-01-01 01:30:00+00:00,1.08651,1.08687,1.08392,1.08549,18774.15
1735695300,2025-01-01 01:35:00+00:00,1.0855,1.08661,1.08302,1.08446,16780.95
1735695600,2025-01-01 01:40:00+00:00,1.08445,1.08578,1.08409,1.08543,14931.01
1735695900,2025-01-01 01:45:00+00:00,1.08542,1.08603,1.08497,1.08505,17902.26
1735696200,2025-01-01 01:50:00+00:00,1.08504,1.0854,1.08426,1.08493,2447.63
1735696500,2025-01-01 01:55:00+00:00,1.08497,1.08499,1.0844,1.08463,9153.24
1735696800,2025-01-01 02:00:00+00:00,1.08463,1.08529,1.08443,1.08523,9761.62
1735697100,2025-01-01 02:05:00+00:00,1.08523,1.08528,1.08463,1.08476,12941.6
1735697400,2025-01-01 02:10:00+00:00,1.08477,1.08485,1.08384,1.08427,12422.56
1735697700,2025-01-01 02:15:00+00:00,1.08426,1.08558,1.08388,1.08538,10078.28
1735698000,2025-01-01 02:20:00+00:00,1.08539,1.08548,1.08456,1.08534,2986.79
1735698300,2025-01-01 02:25:00+00:00,1.08536,1.08665,1.08527,1.08639,9993.87
1735698600,2025-01-01 02:30:00+00:00,1.08636,1.08675,1.08581,1.08591,9829.85
1735698900,2025-01-01 02:35:00+00:00,1.08591,1.08612,1.0854,1.08586,3676.98
1735699200,2025-01-01 02:40:00+00:00,1.08587,1.08632,1.08566,1.08572,8035.69
1735699500,2025-01-01 02:45:00+00:00,1.08574,1.08633,1.08501,1.08513,11451.82
1735699800,2025-01-01 02:50:00+00:00,1.08512,1.08548,1.08308,1.08471,6514.57
1735700100,2025-01-01 02:55:00+00:00,1.08469,1.08487,1.08414,1.08423,5320.8
1735700400,2025-01-01 03:00:00+00:00,1.08424,1.08493,1.08424,1.08474,30900.52
1735700700,2025-01-01 03:05:00+00:00,1.08475,1.0859,1.08461,1.08561,6008.07
1735701000,2025-01-01 03:10:00+00:00,1.08564,1.08651,1.08542,1.0863,17819.05
1735701300,2025-01-01 03:15:00+00:00,1.0863,1.08659,1.08604,1.0863,3119.38
1735701600,2025-01-01 03:20:00+00:00,1.08628,1.08684,1.08531,1.08675,7333.59
1735701900,2025-01-01 03:25:00+00:00,1.08674,1.08683,1.08653,1.08683,4843.63
1735702200,2025-01-01 03:30:00+00:00,1.08684,1.08686,1.08549,1.0857,26401.77
1735702500,2025-01-01 03:35:00+00:00,1.08571,1.08597,1.08433,1.08538,13463.43
1735702800,2025-01-01 03:40:00+00:00,1.08536,1.086,1.08448,1.08455,9926.19
1735703100,2025-01-01 03:45:00+00:00,1.08455,1.08512,1.08433,1.08504,10458.2
1735703400,2025-01-01 03:50:00+00:00,1.08506,1.08583,1.08454,1.08458,15247.11
1735703700,2025-01-01 03:55:00+00:00,1.08458,1.08494,1.084,1.08445,5823.62
1735704000,2025-01-01 04:00:00+00:00,1.08447,1.0845,1.08281,1.08324,11697.19
1735704300,2025-01-01 04:05:00+00:00,1.08322,1.08388,1.08305,1.08333,2859.83
1735704600,2025-01-01 04:10:00+00:00,1.08333,1.08434,1.08237,1.08281,16433.61
1735704900,2025-01-01 04:15:00+00:00,1.0828,1.08313,1.08271,1.08294,12196.25
1735705200,2025-01-01 04:20:00+00:00,1.08291,1.08376,1.08286,1.08371,23175.01
1735705500,2025-01-01 04:25:00+00:00,1.08369,1.08398,1.08347,1.0839,8354.87
1735705800,2025-01-01 04:30:00+00:00,1.08391,1.08514,1.08389,1.08406,4750.73
1735706100,2025-01-01 04:35:00+00:00,1.08407,1.08487,1.08405,1.08469,11053.32
1735706400,2025-01-01 04:40:00+00:00,1.0847,1.08501,1.08366,1.08376,6636.91
1735706700,2025-01-01 04:45:00+00:00,1.08374,1.08426,1.08305,1.08415,9192.43
1735707000,2025-01-01 04:50:00+00:00,1.08416,1.08448,1.0839,1.0841,6691.66
1735707300,2025-01-01 04:55:00+00:00,1.08406,1.08422,1.08337,1.08377,6763.28
1735707600,2025-01-01 05:00:00+00:00,1.08375,1.08472,1.08265,1.08408,7772.35
1735707900,2025-01-01 05:05:00+00:00,1.08409,1.08573,1.08362,1.08435,2608.17
1735708200,2025-01-01 05:10:00+00:00,1.08437,1.08463,1.08395,1.08404,10389.09
1735708500,2025-01-01 05:15:00+00:00,1.08403,1.0859,1.08403,1.0844,4911.31
1735708800,2025-01-01 05:20:00+00:00,1.0844,1.08442,1.08379,1.08399,5680.24
1735709100,2025-01-01 05:25:00+00:00,1.084,1.08455,1.08368,1.08447,9456.72
1735709400,2025-01-01 05:30:00+00:00,1.08447,1.08474,1.08353,1.08462,9625.73
1735709700,2025-01-01 05:35:00+00:00,1.08464,1.08519,1.08381,1.08399,6747.08
1735710000,2025-01-01 05:40:00+00:00,1.08397,1.08482,1.08393,1.08438,11279.45
1735710300,2025-01-01 05:45:00+00:00,1.08438,1.08582,1.08424,1.08472,9590.65
1735710600,2025-01-01 05:50:00+00:00,1.08472,1.086,1.08448,1.08528,7349.77
1735710900,2025-01-01 05:55:00+00:00,1.08528,1.08535,1.08392,1.08533,4499.27
1735711200,2025-01-01 06:00:00+00:00,1.08533,1.08587,1.08514,1.08586,5900.12
1735711500,2025-01-01 06:05:00+00:00,1.08585,1.08679,1.08527,1.08567,3280.09
1735711800,2025-01-01 06:10:00+00:00,1.08566,1.08594,1.08474,1.08485,9959.52
1735712100,2025-01-01 06:15:00+00:00,1.08484,1.08516,1.08424,1.08458,9257.88
1735712400,2025-01-01 06:20:00+00:00,1.08458,1.08485,1.08388,1.08472,11619.03
1735712700,2025-01-01 06:25:00+00:00,1.08473,1.0853,1.08306,1.08346,32994.83
1735713000,2025-01-01 06:30:00+00:00,1.08347,1.08348,1.08222,1.08273,8590.47
1735713300,2025-01-01 06:35:00+00:00,1.08274,1.08406,1.08244,1.08331,17133.88
1735713600,2025-01-01 06:40:00+00:00,1.08331,1.08378,1.08316,1.08337,7263.58
1735713900,2025-01-01 06:45:00+00:00,1.08337,1.08408,1.0829,1.08382,10507.8
1735714200,2025-01-01 06:50:00+00:00,1.08382,1.0856,1.08334,1.08496,6367.17
1735714500,2025-01-01 06:55:00+00:00,1.08496,1.08504,1.08398,1.08487,5966.43
1735714800,2025-01-01 07:00:00+00:00,1.08487,1.08556,1.08453,1.08477,4835.53
1735715100,2025-01-01 07:05:00+00:00,1.08475,1.08509,1.08367,1.0849,5627.97
