timestamp,datetime,open,high,low,close,volume
1735689600,2025-01-01 00:00:00+00:00,2000.0,2004.09,1999.8,2004.06,5074.35
1735689660,2025-01-01 00:01:00+00:00,2004.09,2005.23,2001.73,2004.84,981.6
1735689720,2025-01-01 00:02:00+00:00,2004.86,2005.07,2000.21,2001.83,4372.43
1735689780,2025-01-01 00:03:00+00:00,2001.84,2003.21,2000.36,2000.7,1936.17
1735689840,2025-01-01 00:04:00+00:00,2000.76,2006.06,1999.94,2004.67,5076.08
1735689900,2025-01-01 00:05:00+00:00,2004.62,2007.83,2002.44,2002.88,2347.99
1735689960,2025-01-01 00:06:00+00:00,2002.89,2004.2,2002.77,2004.1,1873.79
1735690020,2025-01-01 00:07:00+00:00,2004.12,2004.8,2003.78,2004.61,827.76
1735690080,2025-01-01 00:08:00+00:00,2004.62,2005.82,2003.68,2004.45,2881.28
1735690140,2025-01-01 00:09:00+00:00,2004.42,2005.44,2004.26,2004.72,2004.34
1735690200,2025-01-01 00:10:00+00:00,2004.72,2005.36,2003.6,2004.67,1430.04
1735690260,2025-01-01 00:11:00+00:00,2004.65,2004.7,2003.06,2004.13,1780.72
1735690320,2025-01-01 00:12:00+00:00,2004.16,2005.28,2002.53,2002.77,4890.15
1735690380,2025-01-01 00:13:00+00:00,2002.78,2007.36,2002.68,2005.91,4339.23
1735690440,2025-01-01 00:14:00+00:00,2005.94,2009.83,2005.66,2005.89,2725.78
1735690500,2025-01-01 00:15:00+00:00,2005.86,2005.91,2002.29,2004.75,1910.66
1735690560,2025-01-01 00:16:00+00:00,2004.73,2004.74,2000.71,2002.65,5008.54
1735690620,2025-01-01 00:17:00+00:00,2002.68,2003.98,1998.29,1999.47,1860.48
1735690680,2025-01-01 00:18:00+00:00,1999.51,2003.15,1996.95,1997.31,1926.72
1735690740,2025-01-01 00:19:00+00:00,1997.31,1999.42,1994.73,1998.03,965.07
1735690800,2025-01-01 00:20:00+00:00,1998.08,2000.58,1997.55,1999.08,1273.42
1735690860,2025-01-01 00:21:00+00:00,1999.1,2001.06,1997.26,1997.74,711.1
1735690920,2025-01-01 00:22:00+00:00,1997.71,1999.32,1996.59,1998.8,936.74
1735690980,2025-01-01 00:23:00+00:00,1998.76,1998.99,1992.18,1996.76,2382.21
1735691040,2025-01-01 00:24:00+00:00,1996.75,1999.09,1995.47,1995.59,1874.05
1735691100,2025-01-01 00:25:00+00:00,1995.57,1997.25,1993.33,1995.95,730.21
1735691160,2025-01-01 00:26:00+00:00,1995.98,1996.69,1993.97,1996.22,1759.33
1735691220,2025-01-01 00:27:00+00:00,1996.24,1996.29,1992.91,1995.18,2288.66
1735691280,2025-01-01 00:28:00+00:00,1995.13,1996.98,1994.81,1996.15,1702.07
1735691340,2025-01-01 00:29:00+00:00,1996.13,2000.36,1995.38,1999.31,4492.21
1735691400,2025-01-01 00:30:00+00:00,1999.28,2000.12,1998.3,1999.74,1475.61
1735691460,2025-01-01 00:31:00+00:00,1999.73,2001.51,1996.7,1998.87,1853.58
1735691520,2025-01-01 00:32:00+00:00,1998.89,1999.08,1998.42,1998.63,1733.11
1735691580,2025-01-01 00:33:00+00:00,1998.64,1999.91,1998.0,1998.93,734.22
1735691640,2025-01-01 00:34:00+00:00,1998.88,2000.73,1997.51,2000.58,2778.13
1735691700,2025-01-01 00:35:00+00:00,2000.54,2001.59,2000.19,2000.21,1278.47
1735691760,2025-01-01 00:36:00+00:00,2000.25,2000.57,1997.98,1998.6,808.91
1735691820,2025-01-01 00:37:00+00:00,1998.52,2000.88,1997.49,2000.8,2072.41
1735691880,2025-01-01 00:38:00+00:00,2000.85,2002.72,1999.87,2002.55,3342.05
1735691940,2025-01-01 00:39:00+00:00,2002.55,2003.15,2000.11,2001.13,1012.96
1735692000,2025-01-01 00:40:00+00:00,2001.08,2002.5,1997.48,2002.28,781.94
1735692060,2025-01-01 00:41:00+00:00,2002.3,2003.7,2001.59,2002.73,978.66
1735692120,2025-01-01 00:42:00+00:00,2002.74,2003.02,1999.39,2000.89,1498.23
1735692180,2025-01-01 00:43:00+00:00,2000.89,2001.95,1999.95,2001.92,1732.53
1735692240,2025-01-01 00:44:00+00:00,2001.86,2002.76,2000.2,2001.44,2177.58
1735692300,2025-01-01 00:45:00+00:00,2001.44,2003.23,2001.09,2001.7,1842.75
1735692360,2025-01-01 00:46:00+00:00,2001.68,2001.7,1998.93,1999.36,3165.82
1735692420,2025-01-01 00:47:00+00:00,1999.4,2001.77,1997.25,1998.73,2371.8
1735692480,2025-01-01 00:48:00+00:00,1998.75,1999.58,1997.34,1997.35,2952.63
1735692540,2025-01-01 00:49:00+00:00,1997.38,1997.62,1991.92,1994.62,4373.67
1735692600,2025-01-01 00:50:00+00:00,1994.59,1995.01,1992.29,1993.72,2891.97
1735692660,2025-01-01 00:51:00+00:00,1993.69,1994.93,1990.87,1991.4,2772.2
