timestamp,datetime,open,high,low,close,volume
1767225600,2026-01-01 00:00:00+00:00,1.34742,1.34807,1.34564,1.34733,27781.02
1767312000,2026-01-02 00:00:00+00:00,1.34745,1.35015,1.34347,1.34629,80010.15
1767571200,2026-01-05 00:00:00+00:00,1.34432,1.35485,1.34153,1.35329,83356.21
1767657600,2026-01-06 00:00:00+00:00,1.35355,1.35678,1.34929,1.35006,83443.23
1767744000,2026-01-07 00:00:00+00:00,1.35031,1.35172,1.34561,1.3459,83632.59
1767830400,2026-01-08 00:00:00+00:00,1.34588,1.3466,1.34167,1.34362,83427.15
1767916800,2026-01-09 00:00:00+00:00,1.34369,1.34512,1.33935,1.34045,80493.95
1768176000,2026-01-12 00:00:00+00:00,1.33923,1.34862,1.33923,1.34655,83368.6
1768262400,2026-01-13 00:00:00+00:00,1.34666,1.34945,1.34176,1.34262,83396.71
1768348800,2026-01-14 00:00:00+00:00,1.34262,1.34637,1.34201,1.3441,83722.56
1768435200,2026-01-15 00:00:00+00:00,1.34405,1.34456,1.33645,1.33815,83720.09
1768521600,2026-01-16 00:00:00+00:00,1.33815,1.34126,1.33686,1.33777,80397.93
1768780800,2026-01-19 00:00:00+00:00,1.34041,1.34344,1.33819,1.34183,83242.98
1768867200,2026-01-20 00:00:00+00:00,1.34194,1.34918,1.34111,1.34409,83077.29
1768953600,2026-01-21 00:00:00+00:00,1.34387,1.34582,1.34027,1.34189,83781.07
1769040000,2026-01-22 00:00:00+00:00,1.34185,1.35075,1.34037,1.35,83557.07
1769126400,2026-01-23 00:00:00+00:00,1.35002,1.36455,1.34838,1.36455,80232.26
1769385600,2026-01-26 00:00:00+00:00,1.36569,1.37125,1.36446,1.36769,83773.14
1769472000,2026-01-27 00:00:00+00:00,1.36748,1.38687,1.36649,1.38263,83380.41
1769558400,2026-01-28 00:00:00+00:00,1.38255,1.38315,1.37519,1.38238,83487.04
1769644800,2026-01-29 00:00:00+00:00,1.38246,1.38458,1.37432,1.38068,83546.67
1769731200,2026-01-30 00:00:00+00:00,1.38087,1.38146,1.36803,1.36853,80237.2
1769990400,2026-02-02 00:00:00+00:00,1.36791,1.37148,1.36245,1.36732,83540.3
1770076800,2026-02-03 00:00:00+00:00,1.36722,1.37069,1.36521,1.36966,83478.2
