timestamp,datetime,open,high,low,close,volume
1777379400,2026-04-28 12:30:00+00:00,1.34751,1.3495300000000001,1.3471,1.34923,3432
1777381200,2026-04-28 13:00:00+00:00,1.34923,1.34964,1.3481,1.34948,3569
1777383000,2026-04-28 13:30:00+00:00,1.34948,1.35011,1.34864,1.34951,4903
1777384800,2026-04-28 14:00:00+00:00,1.34951,1.34991,1.34855,1.34979,4534
1777386600,2026-04-28 14:30:00+00:00,1.34979,1.35062,1.34901,1.34974,5534
1777388400,2026-04-28 15:00:00+00:00,1.34974,1.3508499999999999,1.34959,1.35066,4229
1777390200,2026-04-28 15:30:00+00:00,1.35066,1.35123,1.35032,1.35111,3315
1777392000,2026-04-28 16:00:00+00:00,1.3511199999999999,1.35132,1.35066,1.35101,3041
1777393800,2026-04-28 16:30:00+00:00,1.35101,1.35165,1.35084,1.3514300000000001,2498
1777395600,2026-04-28 17:00:00+00:00,1.3514300000000001,1.35159,1.3507799999999999,1.35113,2616
1777397400,2026-04-28 17:30:00+00:00,1.35113,1.35206,1.3511199999999999,1.35175,2289
1777399200,2026-04-28 18:00:00+00:00,1.35175,1.3519999999999999,1.3514,1.35195,2265
1777401000,2026-04-28 18:30:00+00:00,1.35195,1.3520400000000001,1.35151,1.35168,1707
1777402800,2026-04-28 19:00:00+00:00,1.35168,1.3520699999999999,1.35134,1.3514300000000001,1998
1777404600,2026-04-28 19:30:00+00:00,1.3514300000000001,1.35164,1.3512,1.35163,2070
1777406400,2026-04-28 20:00:00+00:00,1.35162,1.3519999999999999,1.35158,1.3519,1211
1777408200,2026-04-28 20:30:00+00:00,1.3519,1.3522,1.35154,1.3517299999999999,1021
1777410000,2026-04-28 21:00:00+00:00,1.35148,1.35168,1.3508200000000001,1.35137,410
1777411800,2026-04-28 21:30:00+00:00,1.35137,1.35176,1.3509,1.35113,587
1777413600,2026-04-28 22:00:00+00:00,1.3514300000000001,1.35226,1.3513899999999999,1.3519999999999999,376
1777415400,2026-04-28 22:30:00+00:00,1.3519999999999999,1.35226,1.3519700000000001,1.35209,383
1777417200,2026-04-28 23:00:00+00:00,1.35209,1.35226,1.35208,1.35214,255
1777419000,2026-04-28 23:30:00+00:00,1.35214,1.35239,1.3520699999999999,1.3523399999999999,733
1777420800,2026-04-29 00:00:00+00:00,1.35236,1.35277,1.35212,1.35221,1227
1777422600,2026-04-29 00:30:00+00:00,1.35221,1.35262,1.35221,1.35244,884
1777424400,2026-04-29 01:00:00+00:00,1.35244,1.35246,1.35126,1.3517700000000001,2780
1777426200,2026-04-29 01:30:00+00:00,1.3517700000000001,1.35253,1.35149,1.3517000000000001,2161
