timestamp,datetime,open,high,low,close,volume
1783607400,2026-07-09 14:30:00+00:00,1.3401,1.34048,1.33959,1.33988,5863
1783608300,2026-07-09 14:45:00+00:00,1.33988,1.3399,1.33875,1.3391199999999999,7054
1783609200,2026-07-09 15:00:00+00:00,1.3391199999999999,1.33995,1.33869,1.33959,6749
1783610100,2026-07-09 15:15:00+00:00,1.33959,1.33986,1.3391,1.33971,5516
1783611000,2026-07-09 15:30:00+00:00,1.33971,1.34048,1.33955,1.34048,5301
1783611900,2026-07-09 15:45:00+00:00,1.34048,1.3409,1.34019,1.34071,4809
1783612800,2026-07-09 16:00:00+00:00,1.34071,1.34112,1.34057,1.34103,4439
1783613700,2026-07-09 16:15:00+00:00,1.34104,1.3412,1.34024,1.34045,3666
1783614600,2026-07-09 16:30:00+00:00,1.34045,1.34106,1.34027,1.34098,3841
1783615500,2026-07-09 16:45:00+00:00,1.3409900000000001,1.34121,1.3409200000000001,1.34097,3527
1783616400,2026-07-09 17:00:00+00:00,1.34097,1.34121,1.34079,1.34101,3309
1783617300,2026-07-09 17:15:00+00:00,1.34101,1.3415,1.34089,1.34146,3711
1783618200,2026-07-09 17:30:00+00:00,1.34147,1.34159,1.34117,1.3413,3437
1783619100,2026-07-09 17:45:00+00:00,1.3413,1.34166,1.3413,1.34161,3038
1783620000,2026-07-09 18:00:00+00:00,1.34161,1.34192,1.3415599999999999,1.34186,3289
1783620900,2026-07-09 18:15:00+00:00,1.3418700000000001,1.3419400000000001,1.34119,1.34124,3116
1783621800,2026-07-09 18:30:00+00:00,1.34124,1.34142,1.34106,1.34137,2782
1783622700,2026-07-09 18:45:00+00:00,1.34137,1.34166,1.34134,1.34157,2912
1783623600,2026-07-09 19:00:00+00:00,1.34157,1.34175,1.3412600000000001,1.34138,2696
1783624500,2026-07-09 19:15:00+00:00,1.34138,1.34161,1.34101,1.34107,2484
1783625400,2026-07-09 19:30:00+00:00,1.34107,1.34109,1.34054,1.34057,3696
1783626300,2026-07-09 19:45:00+00:00,1.34057,1.34083,1.34046,1.34076,3226
