timestamp,datetime,open,high,low,close,volume
1688432400,2023-07-04 01:00:00+00:00,1.09096,1.09163,1.09006,1.09007,3417
1688446800,2023-07-04 05:00:00+00:00,1.09008,1.09148,1.08921,1.08956,8583
1688461200,2023-07-04 09:00:00+00:00,1.08956,1.09039,1.08897,1.09007,7897
1688475600,2023-07-04 13:00:00+00:00,1.09006,1.0907499999999999,1.0892,1.08945,7671
1688490000,2023-07-04 17:00:00+00:00,1.08946,1.08973,1.08767,1.08784,2178
1688504400,2023-07-04 21:00:00+00:00,1.0879,1.08905,1.0875,1.08868,2700
1688518800,2023-07-05 01:00:00+00:00,1.08867,1.08871,1.08749,1.08759,3406
1688533200,2023-07-05 05:00:00+00:00,1.08759,1.09079,1.08664,1.08881,14545
1688547600,2023-07-05 09:00:00+00:00,1.0888,1.09021,1.08755,1.08943,12836
1688562000,2023-07-05 13:00:00+00:00,1.08943,1.0901399999999999,1.08592,1.08609,15749
1688576400,2023-07-05 17:00:00+00:00,1.08609,1.08654,1.0851,1.08534,5264
1688590800,2023-07-05 21:00:00+00:00,1.08533,1.0857,1.08463,1.0849,2722
1688605200,2023-07-06 01:00:00+00:00,1.0849,1.08531,1.08337,1.08434,4850
1688619600,2023-07-06 05:00:00+00:00,1.08433,1.08755,1.08417,1.08641,13335
1688634000,2023-07-06 09:00:00+00:00,1.08643,1.09007,1.08585,1.08739,21204
1688648400,2023-07-06 13:00:00+00:00,1.08739,1.08878,1.08336,1.08725,27424
1688662800,2023-07-06 17:00:00+00:00,1.08723,1.08929,1.08722,1.08883,4583
1688677200,2023-07-06 21:00:00+00:00,1.08853,1.08949,1.08824,1.08853,2711
1688691600,2023-07-07 01:00:00+00:00,1.08851,1.08951,1.08834,1.08912,3411
1688706000,2023-07-07 05:00:00+00:00,1.08916,1.09003,1.08671,1.08776,11437
1688720400,2023-07-07 09:00:00+00:00,1.08776,1.09316,1.08701,1.09118,21856
1688734800,2023-07-07 13:00:00+00:00,1.09117,1.09728,1.08954,1.09718,28857
1688749200,2023-07-07 17:00:00+00:00,1.09717,1.09734,1.09633,1.0968,6430
1688936400,2023-07-09 21:00:00+00:00,1.0959,1.09698,1.09541,1.09642,3498
1688950800,2023-07-10 01:00:00+00:00,1.09642,1.09695,1.09526,1.09531,4998
1688965200,2023-07-10 05:00:00+00:00,1.09531,1.09656,1.09452,1.09648,8985
1688979600,2023-07-10 09:00:00+00:00,1.09648,1.09734,1.09436,1.0947,10772
1688994000,2023-07-10 13:00:00+00:00,1.09471,1.09929,1.09471,1.09893,15421
1689008400,2023-07-10 17:00:00+00:00,1.09893,1.10015,1.09875,1.10007,4813
1689022800,2023-07-10 21:00:00+00:00,1.10008,1.10088,1.09946,1.10067,2412
1689037200,2023-07-11 01:00:00+00:00,1.10068,1.10202,1.10058,1.10198,4420
1689051600,2023-07-11 05:00:00+00:00,1.10198,1.1027,1.10022,1.10027,12011
1689066000,2023-07-11 09:00:00+00:00,1.10027,1.10127,1.09769,1.0982,14103
1689080400,2023-07-11 13:00:00+00:00,1.09819,1.10029,1.09783,1.10023,13632
1689094800,2023-07-11 17:00:00+00:00,1.10022,1.10092,1.09977,1.10079,4736
1689109200,2023-07-11 21:00:00+00:00,1.10074,1.10216,1.09972,1.10187,2921
1689123600,2023-07-12 01:00:00+00:00,1.10187,1.10369,1.10185,1.10362,5539
1689138000,2023-07-12 05:00:00+00:00,1.10362,1.10362,1.10205,1.10223,9133
1689152400,2023-07-12 09:00:00+00:00,1.10222,1.1072,1.1013600000000001,1.10582,20025
1689166800,2023-07-12 13:00:00+00:00,1.10583,1.11335,1.1056300000000001,1.11321,30965
1689181200,2023-07-12 17:00:00+00:00,1.11319,1.11404,1.11246,1.11292,6902
1689195600,2023-07-12 21:00:00+00:00,1.1125099999999999,1.1145100000000001,1.1125099999999999,1.11381,3549
1689210000,2023-07-13 01:00:00+00:00,1.11381,1.11488,1.11365,1.11411,4948
1689224400,2023-07-13 05:00:00+00:00,1.11411,1.11701,1.11296,1.1161,16280
1689238800,2023-07-13 09:00:00+00:00,1.1161,1.11893,1.11552,1.11797,18972
1689253200,2023-07-13 13:00:00+00:00,1.11799,1.12089,1.11763,1.12059,21999
